type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,Total_PM10,Total_PM2.5,Total_NOx,Total_SOx,Total_CO,Total_HC,Total_CO2,Total_N2O,Total_CH4
oil_tanker,2007,0,25.42,17.98,0.26,7.18,9.19,4.22,14.49,45556.9,9111.4,False,SV,795.0,26061.51485030877,23608.266984673308,1423140.4610633068,43915.84794225891,137925.63650823978,117565.47480708391,72445595.1765587,3382.874866461959,2351.3094961416787
reefer_ship,1997,0,19.06,13.28,0.25,5.53,9.31,5.48,18.05,46354.3,9270.9,False,SV,1510.7,28437.709198281358,25499.65904412807,1917927.7497948776,57022.12136786864,160562.0478017104,89982.22411194956,94301346.02306578,4059.0038938007165,1799.6444822389913
reefer_ship,2016,0,23.259999999999998,16.65,0.24,6.37,9.98,4.75,18.79,12639.1,2527.8,False,SV,117.3,9268.08534949908,8336.121097726871,100329.87196786876,18158.69349343752,53914.49775870028,32542.81177394609,30040463.00800676,1322.7575431824102,650.8562354789218
ro_ro_ship,2001,0,24.34,15.51,0.25,8.58,9.47,3.53,17.53,5930.0,1186.0,True,C3,441.4,2550.161220574865,2284.200886731962,170869.17588003472,5701.150736597789,15122.893929716854,5874.215274332661,9442325.591004357,406.16443446893504,117.4843054866532
bulk_carrier,1998,0,16.259999999999998,10.56,0.19,5.51,12.61,5.5,20.88,14729.6,2945.9,True,C3,1349.1,4383.539738214791,3924.977105154544,341318.9798497249,9898.72343276153,26516.807105798252,10798.725007526993,16386520.53720161,721.6604364495472,215.97450015053985
oil_tanker,2010,0,28.98,23.6,0.2,5.18,12.1,5.84,17.27,23506.9,4701.4,False,SV,852.7,11549.69447477934,10409.663892479395,597445.8570818333,23310.655927826854,65994.50260619068,36910.62481103067,38514531.06748507,1650.088557654587,738.2124962206134
ro_ro_ship,2015,0,16.299999999999997,10.62,0.26,5.42,9.16,5.59,15.14,37355.0,7471.0,False,C3,1241.8,15353.299068125152,13863.71266250014,787679.114102416,30866.7750827314,81191.52203901307,51347.327756606064,50932000.01340036,2175.494696092387,1026.9465551321214
general_cargo_ship,2000,0,22.2,14.61,0.26,7.33,9.21,4.13,14.38,18561.1,3712.2,True,SV,1003.1,7350.562501485758,6585.731174855349,540685.4459406575,17407.55202459377,43083.29034863178,17322.251023080265,28810345.76541932,1197.864374920498,346.4450204616053
general_cargo_ship,2017,0,23.31,16.04,0.24,7.03,9.67,4.31,16.6,30028.6,6005.7,False,C3,1904.3,17196.058429022083,15518.791954352397,173369.16858692173,31749.83071335651,86852.90902917477,64878.161453130706,52463127.698478505,2352.6260356672037,1297.563229062614
general_cargo_ship,1993,0,23.28,17.1,0.29,5.89,8.23,5.14,18.1,43131.7,8626.3,False,C3,1633.1,25293.6012162681,22705.479322526786,1612705.9570542723,45977.347260645576,127133.72341630334,98960.5129539912,75958743.57781816,3424.866516227113,1979.210259079824
reefer_ship,2005,0,17.35,11.64,0.23,5.48,10.13,5.53,16.72,26808.7,5361.7,True,SV,58.4,12237.389436827456,10961.241330779565,932342.1288606179,28547.48571880599,71387.69371259882,29303.513570991403,47257549.02996937,1984.5857798067013,586.070271419828
other_ship,2016,0,28.58,21.83,0.25,6.5,9.28,4.66,14.9,48366.7,9673.3,False,SV,1072.6,31842.525914465907,28699.431587278807,328073.1429249457,62587.16281000442,179639.12891289906,107118.86232214805,103453675.29854816,4487.324493093625,2142.3772464429608
reefer_ship,2005,0,24.660000000000004,18.1,0.28,6.28,8.38,4.82,17.57,46101.3,9220.3,True,C3,846.7,29848.608570823766,26735.071189366245,2004833.7044537098,66710.49204832253,177060.27501028712,69075.06372359514,110488148.92309223,4765.588313865376,1381.501274471903
bulk_carrier,2022,0,24.310000000000002,17.76,0.22,6.33,10.97,4.78,16.37,16933.7,3386.7,True,SV,532.5,7310.068110769367,6548.363376227974,89879.82933221082,17108.579695747416,42948.277469561974,16889.777723528878,28320709.42790308,1178.2686718745874,337.79555447057754
bulk_carrier,1993,0,18.3,12.43,0.24,5.63,9.97,5.38,17.48,10698.0,2139.6,True,C3,336.1,3660.6676254285144,3278.3987419027753,291214.06265945395,8307.982160454692,22409.215221997576,9423.771821874885,13749371.528029956,616.7521563797095,188.4754364374977
general_cargo_ship,1993,0,20.580000000000002,14.8,0.21,5.57,11.07,5.44,19.75,14551.8,2910.4,False,C3,991.5,7502.315480082501,6734.3371637023665,480357.4816432281,13712.166005176532,37685.14068217066,28949.044750917354,22654594.37188414,1020.027176177395,578.9808950183469
cruise_ship,2010,0,30.25,22.73,0.26,7.26,9.06,4.17,17.9,32255.8,6451.2,False,SV,597.6,33940.71314029663,30475.169596422566,1795858.2073540401,69984.9969308693,191403.71173673315,94671.31922992898,115853502.15240547,4959.989334596873,1893.4263845985797
cruise_ship,2012,0,18.71,12.59,0.29,5.83,8.26,5.19,15.46,30184.1,6036.8,True,C3,1606.9,18381.288555696254,16476.803634458585,1091563.9895092584,41428.1576018129,110867.69029679793,44901.20825013569,68587211.93986402,3014.7957805493807,898.024165002714
cruise_ship,2008,0,27.08,20.2,0.28,6.6,8.44,4.59,16.97,12161.1,2432.2,False,SV,286.1,12273.561899360046,11038.275378491593,738370.4173838642,24428.517371214242,68383.83727113207,38264.30437688186,40417607.85960502,1755.142795420661,765.2860875376371
oil_tanker,2003,0,26.83,20.43,0.25,6.15,9.48,4.92,17.46,33509.9,6702.0,False,C3,614.1,17802.622932021462,16092.907947677497,999737.780029387,31530.909902930754,87515.48845499908,73352.25874459092,52065606.946535304,2376.4258705616576,1467.0451748918183
cruise_ship,2019,0,24.279999999999998,18.65,0.25,5.38,9.42,5.63,17.96,23090.9,4618.2,False,C3,1526.3,20321.42056353253,18264.42701056468,210799.36844167806,41805.97961157583,111207.58966630977,58841.95935780248,69175941.00570527,2951.5499373571784,1176.8391871560495
oil_tanker,2013,0,24.39,17.91,0.22,6.26,10.79,4.84,19.76,35737.5,7147.5,True,SV,558.2,11239.668987910105,10064.96804851892,686829.0802787876,26096.626737403865,64756.08834005873,25766.21987678821,43208468.22571906,1796.6730294975864,515.3243975357642
other_ship,1995,0,24.1,17.28,0.24,6.58,10.04,4.6,17.19,9235.1,1847.0,False,C3,1032.7,5452.217856235298,4893.3406780308305,351705.41647928837,10078.741196828922,27566.48329422977,20514.75025453019,16654420.550742045,746.4456285651031,410.29500509060387
general_cargo_ship,1991,0,16.98,11.59,0.26,5.13,9.15,5.9,15.93,25517.4,5103.5,False,C3,1320.9,10612.976180589954,9525.311207142793,710429.7844535245,21451.827731532798,55647.21171597572,34764.79049880802,35407051.37010665,1509.8788468009252,695.2958099761605
ro_ro_ship,1992,0,21.22,15.62,0.27,5.33,8.86,5.68,14.5,16235.9,3247.2,True,C3,78.6,6756.56510731344,6067.073786782454,592555.9541183813,15322.851201208827,44767.326537175584,19843.256838577923,25346308.91226529,1178.6594884890033,396.86513677155847
ro_ro_ship,1993,0,20.23,14.26,0.24,5.73,9.9,5.28,16.01,21990.3,4398.1,True,C3,1131.8,8415.146349799716,7537.159744749477,672533.2510271795,19178.955718754092,51815.904070594275,21903.641785216067,31735498.185373664,1425.1750925135004,438.0728357043214
oil_tanker,2005,0,22.880000000000003,17.1,0.29,5.49,8.24,5.52,16.59,34609.4,6921.9,False,C3,73.4,14155.68640776701,12766.753084845244,905326.9531152551,27513.548357336815,79486.82686588209,54509.657259214735,45445115.636192255,1999.622991842275,1090.1931451842947
reefer_ship,2018,0,18.68,12.28,0.28,6.12,8.43,4.95,18.42,28653.0,5730.6,False,SV,1219.0,18321.466762934586,16514.069440474595,185340.76414138306,34698.26924119488,100421.80411964926,65263.63246043115,57358553.3946193,2542.2003911769652,1305.2726492086229
reefer_ship,1991,0,16.9,10.61,0.23,6.06,10.28,5.0,16.89,11806.4,2361.3,False,C3,419.5,6648.960499353361,5963.637254076568,445073.0220179114,13191.41502227214,35606.89105786351,21738.69610331851,21809092.059512414,942.9041896879874,434.7739220663701
ro_ro_ship,2020,0,19.71,13.09,0.31,6.31,7.73,4.8,14.28,8239.6,1647.9,True,SV,721.1,2924.6112838784084,2621.183175698322,39528.1734462897,7109.657863814595,16548.538594543497,7191.676851843931,11762318.692006955,488.4333435660274,143.83353703687862
oil_tanker,1993,0,27.64,20.77,0.27,6.6,8.84,4.59,18.79,17524.3,3504.9,True,C3,946.6,6395.521593194666,5725.349504335286,492386.8377646865,14346.23490381493,38303.39571147619,15356.731784026973,23755863.758869752,1039.7304154152962,307.1346356805395
general_cargo_ship,2010,0,20.61,14.11,0.24,6.26,9.64,4.84,16.86,13683.9,2736.8,True,C3,831.5,5189.499954354727,4653.301030799001,312219.3925578287,11735.749235560532,31519.84192206857,13016.1506781565,19426219.04167359,862.3202270644792,260.32301356312996
reefer_ship,2023,0,29.450000000000003,23.18,0.26,6.01,9.13,5.04,15.26,28135.5,5627.1,False,SV,1576.6,24778.34808288534,22265.6158414416,259764.7266567237,51907.11044067992,142316.07304545582,68405.2401994211,85873231.72705577,3635.8283978334566,1368.1048039884222
container_ship,2006,0,30.979999999999997,23.97,0.24,6.77,9.64,4.47,18.37,6034.8,1207.0,False,SV,1606.7,4238.421903819653,3813.5003902940134,253743.1257092947,8367.922684973657,23521.43365887952,13526.36526257421,13842766.371487873,603.1598889811104,270.5273052514842
other_ship,2004,0,16.689999999999998,10.92,0.25,5.52,9.28,5.49,16.0,12524.6,2504.9,True,C3,325.2,4056.257121079162,3642.185370615593,296858.1099135038,9305.829202840308,25346.915365221692,11106.818664020268,15393392.504075516,705.6463268435747,222.13637328040534
general_cargo_ship,2018,0,21.03,14.85,0.23,5.95,10.29,5.09,19.19,23560.0,4712.0,True,SV,237.9,8669.248528886023,7763.069140536878,104312.10611385707,20110.186655630416,49751.96592592441,19826.226253246365,33297175.375522155,1384.4575011625075,396.5245250649273
container_ship,1998,0,20.58,14.41,0.26,5.91,9.21,5.12,18.07,46016.4,9203.3,False,SV,1605.8,25900.466491693216,23253.232064180498,1644350.5618221546,46742.6643691874,139511.45245267963,102811.46038945689,77211009.26972264,3493.851311237461,2056.2292077891375
oil_tanker,2011,0,19.689999999999998,13.28,0.23,6.18,10.28,4.9,18.17,18272.2,3654.4,False,C3,503.2,7664.291249639725,6936.85666580766,364346.11697011197,13186.192128733628,36821.23446289778,33343.239589372126,21761496.474370293,1006.2892754412617,666.8647917874423
ro_ro_ship,2022,0,29.93,23.8,0.23,5.9,10.28,5.13,17.98,18673.2,3734.6,False,C3,719.5,13149.418177877837,11856.485288192449,132995.52528305608,24728.844865266597,67442.65229259053,47536.91098054831,40876059.087023646,1818.3065685340869,950.7382196109661
general_cargo_ship,2021,0,18.58,12.03,0.27,6.28,8.63,4.82,14.62,41181.2,8236.2,True,SV,1691.2,13846.562370188612,12411.09593291573,186980.82930150913,33665.31580395405,79482.37104945176,33968.0760061,55694460.32575734,2314.041560005704,679.361520122
oil_tanker,2022,0,23.730000000000004,16.92,0.23,6.58,10.39,4.6,18.47,28664.7,5732.9,True,C3,150.5,9128.491947955215,8183.159251241161,107546.63616534464,20584.922492744212,55096.12081151974,22371.269407036605,34078813.66429783,1499.2073507257674,447.425388140732
cruise_ship,1998,0,19.16,12.52,0.24,6.4,9.85,4.73,18.98,7679.5,1535.9,False,SV,112.5,5547.901917702569,4989.431172150729,389487.0453090952,10899.98909435613,32278.765797120395,19310.97163684642,18034563.27947168,792.932203089633,386.2194327369284
bulk_carrier,1993,0,18.939999999999998,12.53,0.24,6.17,9.85,4.91,18.68,14419.6,2883.9,False,C3,793.9,6941.126270650939,6231.266960543362,442365.0090153257,12601.77572396784,34718.01202963227,27209.226978261424,20814159.40724794,939.7177576709429,544.1845395652285
container_ship,2011,0,29.28,22.96,0.22,6.1,10.69,4.96,16.99,27269.0,5453.8,False,C3,1426.5,20405.127942165425,18405.547357142532,1017307.71602348,38092.54221126761,104887.00113175054,75067.9720894877,62956545.00521488,2809.7070252077074,1501.3594417897539
ro_ro_ship,2007,0,25.439999999999998,19.47,0.25,5.72,9.32,5.29,17.44,13622.8,2724.6,True,C3,1622.7,6299.876587338537,5647.061248985179,434949.97454149445,14185.942153745636,37965.66887483922,15400.527898132776,23486180.98512639,1033.8974804674867,308.0105579626555
reefer_ship,2022,0,25.46,19.63,0.21,5.62,11.08,5.39,18.08,9241.2,1848.2,False,C3,1365.6,7153.1937452033635,6430.2282168127185,74297.40475625802,14695.723506019509,39272.75029503215,20797.30591022606,24315183.102647886,1038.4691813044165,415.9461182045212
general_cargo_ship,2002,0,28.47,22.65,0.22,5.6,10.87,5.41,17.3,7295.1,1459.0,False,C3,1455.6,4620.431279774155,4161.274371508849,276308.3054335002,9199.91806625079,24806.402205711544,14935.910349621827,15211379.042700319,656.7984309484843,298.71820699243654
container_ship,1991,0,16.740000000000002,10.06,0.22,6.46,10.56,4.69,20.02,22525.5,4505.1,False,SV,630.2,9513.29763345823,8536.227295572415,619277.6704643338,17851.590930367624,51813.89864257534,34647.58083819693,29500927.681912035,1313.2741797574001,692.9516167639385
container_ship,2011,0,26.07,19.02,0.26,6.79,9.24,4.46,18.52,48351.1,9670.2,False,C3,1223.6,29437.2125638983,26504.201750736407,1502952.1808389379,57254.2710492749,154863.3740331573,97982.7210014748,94690831.06073529,4151.01078517421,1959.6544200294957
ro_ro_ship,1993,0,27.3,21.67,0.22,5.41,10.87,5.6,17.36,46901.8,9380.4,True,SV,1982.1,22643.39836374397,20267.6802622499,1826487.4238362163,52909.09437194071,131412.77388260537,52248.62292296483,87588560.86271982,3644.4154639895632,1044.9724584592966
ro_ro_ship,2014,0,26.119999999999997,20.22,0.24,5.66,9.74,5.35,19.61,12213.2,2442.6,True,SV,1843.3,5548.891241901328,4967.987327588387,332682.75884742953,12757.746308807713,31727.2655085663,12518.006538186117,21126917.85333134,878.6220224558622,250.36013076372234
bulk_carrier,2003,0,23.110000000000003,16.48,0.26,6.37,8.97,4.75,14.82,18184.7,3636.9,False,C3,1419.9,10420.149188671461,9405.56029142669,606857.8626340474,19941.481475408887,54391.12866625519,37820.86875579795,32942731.91742072,1442.530984949785,756.4173751159591
other_ship,2007,0,24.31,17.82,0.22,6.27,10.77,4.83,17.24,21376.2,4275.2,False,SV,424.1,13068.268658579682,11798.676914355645,747833.638161875,23892.136795686863,70932.93265411099,50387.49309678757,39472255.42461535,1777.6373366142932,1007.7498619357513
general_cargo_ship,1992,0,25.35,19.05,0.21,6.09,11.22,4.97,16.29,23492.3,4698.5,False,SV,710.5,13722.46161656479,12310.336982756413,913724.8894747947,27033.30085921754,77461.59909134588,45862.76270917907,44684434.34245083,1937.1379780181096,917.2552541835814
container_ship,2005,0,28.38,21.87,0.24,6.27,9.94,4.83,15.12,49497.3,9899.5,True,C3,1671.1,27508.01206100687,24663.62169348226,1903774.1660896563,62105.743107930386,166347.32518821806,67622.64695192127,102809104.84607248,4525.36482103279,1352.4529390384253
cruise_ship,2001,0,21.119999999999997,14.61,0.24,6.27,9.86,4.83,17.35,34791.6,6958.3,True,SV,1888.3,22803.874478221136,20415.14113102693,1566173.7070251913,52099.58274963345,131698.67016196443,50792.17205844409,86285458.0973815,3590.3843171217504,1015.8434411688818
general_cargo_ship,1990,0,17.93,10.78,0.25,6.9,9.55,4.39,17.78,30004.9,6001.0,False,C3,993.7,13609.32096324622,12217.195525500596,869106.0841861635,24791.44545869557,68141.76754667476,52991.65603357714,40947585.80876419,1846.1283232953592,1059.833120671543
bulk_carrier,2018,0,19.650000000000002,13.14,0.38,6.13,6.22,4.94,14.82,29786.7,5957.3,True,SV,152.5,10432.993413926939,9348.428295207132,139018.31558096572,25176.610786764322,58251.06004771784,25487.279487927997,41659059.32465047,1729.6491334064926,509.7455897585599
bulk_carrier,2020,0,19.16,13.36,0.22,5.58,10.49,5.43,18.42,11432.6,2286.5,True,C3,142.2,4039.4736974795887,3622.2951356817603,48425.82254799339,9130.704537016678,24527.17246889567,10118.941565282625,15113831.39136548,671.1250861276186,202.3788313056525
oil_tanker,2009,0,27.299999999999997,21.65,0.22,5.43,10.59,5.58,20.32,40098.5,8019.7,False,C3,1694.6,20112.279147926703,18155.889314437394,990307.3229498479,36800.38364622831,101276.13205121199,77502.11329769698,60802027.05663318,2735.1345110043417,1550.0422659539397
oil_tanker,2005,0,22.39,16.82,0.21,5.36,11.25,5.65,17.25,28513.8,5702.8,True,SV,664.0,8547.177111279356,7661.546001061226,652875.117503871,20685.304176878053,49918.362504610894,20738.932631858042,34221662.782587335,1422.7332966505899,414.7786526371608
other_ship,1999,0,19.07,11.82,0.24,7.01,9.9,4.32,18.77,39021.4,7804.3,False,SV,1301.2,17456.57510442957,15662.554995571107,1140025.36726856,32921.87808751526,95220.89246410865,62829.97099445612,54409456.667727426,2417.0104405198663,1256.5994198891224
other_ship,2007,0,24.81,18.31,0.23,6.27,10.29,4.83,16.04,27477.7,5495.5,True,C3,979.7,12554.251952862542,11256.90268605806,871252.6816074563,28365.529747102257,76035.09844995424,31017.4427308009,46954291.611037366,2071.0104726734617,620.348854616018
cruise_ship,1999,0,17.4,10.62,0.23,6.55,10.14,4.62,18.17,25621.8,5124.4,False,SV,1725.2,17516.839349291855,15708.661618557879,1166905.485089154,34041.18499262343,96573.8615219002,58352.08438283908,56291637.53726259,2469.627908514051,1167.0416876567817
cruise_ship,2014,0,21.96,15.62,0.24,6.1,9.67,4.96,19.18,11795.2,2359.0,True,SV,1269.6,7990.776650474896,7152.563594661403,465051.8707196783,18109.10116930474,45958.96772625169,17574.371384610782,29996192.764352158,1248.4507031526664,351.48742769221565
general_cargo_ship,2002,0,23.169999999999998,16.48,0.22,6.47,10.69,4.68,17.61,19754.0,3950.8,False,C3,494.3,11232.52747970464,10136.628560162557,646952.2574008399,20763.196580891192,57353.28253787692,42270.67478290761,34309269.08988558,1537.8373331659309,845.4134956581522
container_ship,1990,0,23.240000000000002,16.75,0.21,6.28,11.46,4.82,18.72,10931.7,2186.3,True,C3,1108.1,4860.038472140317,4350.767738847667,371180.9535260849,10912.273283898892,29046.86704967409,11479.5536667487,18069393.67900831,783.5365024168532,229.59107333497397
other_ship,2000,0,24.12,18.64,0.23,5.25,10.46,5.77,19.75,22496.1,4499.2,False,SV,531.2,13397.797283863863,12092.066668554999,768538.0156784452,24621.87277580612,72559.25922786957,51128.58937377344,40678888.09796223,1826.852660219255,1022.5717874754687
bulk_carrier,2004,0,21.439999999999998,14.29,0.22,6.93,10.54,4.37,16.66,41184.0,8236.8,True,C3,789.7,16123.880720680878,14454.716379595247,1111560.1996288635,36383.390342254,97339.18490169683,39362.67138849192,60232142.618219465,2642.2332614128727,787.2534277698383
ro_ro_ship,2017,0,16.950000000000003,10.99,0.21,5.75,11.18,5.27,21.15,35788.1,7157.6,True,C3,751.2,10941.249777960773,9805.920319685845,127608.04456367367,24616.437257285063,65761.4506877855,26473.08648659252,40757797.220467545,1785.6665641640525,529.4617297318504
bulk_carrier,1991,0,19.29,13.33,0.24,5.72,9.72,5.29,17.74,33894.2,6778.8,False,SV,1055.6,15526.450441206984,13932.010782840538,1022443.2041915607,30142.1890902382,86856.29119863086,54220.167234091845,49810839.27443124,2169.3109499741868,1084.403344681837
bulk_carrier,2008,0,26.6,20.6,0.25,5.75,9.52,5.27,17.43,22934.4,4586.9,True,SV,1556.5,10713.848028405562,9594.663117570892,762701.6238006167,24915.60636767568,61397.147591115834,24586.825935611858,41251423.52798733,1715.7357396319883,491.73651871223717
