type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
bulk_carrier,1996,0,26.97,20.47,0.22,6.28,10.83,4.82,19.31,43637.1,8727.4,False,C3,181.2,329.37607961432485,5810.037732219022,62.0169044,4686.090156,15274.564569,26162.08544123335,297.67143023968396,5250.782763342325,55.488809200000006,4192.817508000001,13666.715667,23463.47617778201,22802.959357914795,260474.2164141764,4504.385688,340358.1271200001,1109415.74238,1737555.4309600913,699.5176993166629,5639.857493633085,137.0899992,10358.725608,33764.826942,50600.01774214975,909.8827900658159,19967.814660749827,359.04523600000005,27129.995640000005,88431.68961,136798.42793681566,939.9615599853471,45134.203020913155,130.561904,9865.452960000002,32156.97804,88227.15748489852,1146092.589653485,9184362.80849358,227177.71296,17165888.1504,55953141.7896,83676663.05110706,50.09741071057039,572.2539603038724,9.465738040000002,715.2453396000001,2331.3809079000002,3678.443356554443,18.79923119970694,902.684060418263,2.61123808,197.30905920000004,643.1395608,1764.54314969797
ro_ro_ship,2002,0,25.62,18.91,0.25,6.46,9.44,4.69,19.12,13318.1,2663.6,True,C3,142.3,58.44815525451242,199.4575804313504,18.97815,1471.1861880000001,4306.521798,6054.591871685863,53.75980055495259,183.45830927375542,16.98045,1316.3244840000002,3853.203714,5423.726757828708,7088.6320201036915,29588.49337414901,1218.5969999999998,94465.63944,276524.03124,408885.3930742527,171.93438896924204,560.101468858344,41.951699999999995,3252.095784,9519.679764,13545.763105827587,533.3504363345401,1927.5312394626299,109.87349999999999,8517.393720000002,24932.49462,36020.64351579717,360.6426691969092,1606.2760328855247,39.954,3097.23408,9066.36168,14170.468462082434,281697.9889097058,917672.4813963391,69519.95999999999,5389187.2992,15775469.3232,22433547.052706048,16.85002693303337,70.3333039221575,2.896665,224.54947080000002,657.3112218000001,971.940688455191,7.212853383938184,32.125520657710496,0.7990799999999999,61.9446816,181.3272336,283.4093692416487
general_cargo_ship,2002,0,26.98,19.55,0.25,7.18,9.26,4.22,14.96,9702.8,1940.6,False,C3,132.8,107.57636717874219,2131.7350745339018,15.670345,1191.3149339999998,3243.7614150000004,6690.058135712645,98.94724681681099,1960.74028245899,14.020835,1065.9133619999998,2902.3128450000004,6041.9345712758,7018.351227704035,88329.32624731115,1006.2010999999999,76494.95891999998,208283.6277,381132.4651950152,230.68515100896053,2069.295000939469,34.639709999999994,2633.4330119999995,7170.419970000001,12138.47284394843,632.8021598749541,7326.301968413456,90.72305,6897.0864599999995,18779.671350000004,33726.584988288414,287.6373453977064,16559.98946569106,32.9902,2508.0314399999997,6828.971400000001,26217.619851088766,377955.4718525862,3369793.6637380174,57402.948,4363974.705599999,11882410.236000001,20051537.025190603,16.682966033066972,209.9631525550839,2.3917895000000002,181.83227939999998,495.1004265000001,905.970613988151,5.752746907954128,331.19978931382116,0.659804,50.16062879999999,136.579428,524.3523970217752
general_cargo_ship,2004,0,18.94,12.06,0.21,6.67,11.2,4.54,19.42,33875.9,6775.2,True,SV,1707.0,127.59337907738666,194.34826380821988,45.9561816,3863.7949319999993,6986.111976,11217.804732485605,117.35861604978878,178.75883088242685,41.1186888,3457.079676,6250.731768000001,10045.047579732216,21976.083172858125,66919.08429997826,2950.8706079999997,248096.30615999995,448581.92688,788524.2711208363,574.5795963693439,1273.425715475428,101.5873488,8541.020375999999,15442.984368,25933.59740464477,1681.230406666742,381.07502707494103,266.06210400000003,22369.339079999998,40445.91144,65143.61805774168,573.1467295454802,1963.1137758406053,96.74985600000001,8134.305119999999,14707.60416,25474.919641386085,941393.5032784512,2086385.7732353022,168344.74943999999,14153690.908799998,25591231.2384,42941046.17315376,39.57441704004506,83.72102867555523,7.014364560000001,589.7371211999999,1066.3013016,1786.3482330756,11.462934590909603,39.26227551681211,1.93499712,162.68610239999998,294.1520832,509.49839282772166
other_ship,2017,0,21.38,14.85,0.23,6.3,10.31,4.81,20.07,28797.6,5759.5,False,SV,1882.6,193.08896575757828,3404.5450949916526,42.7873255,3102.354675,7312.6931625,14055.46922374923,177.60054604440356,3131.453242452215,38.2833965,2775.791025,6542.9359875,12666.064197496618,2521.2453654837477,30063.82918033605,450.3929,32656.364999999998,76975.7175,142667.5499458198,399.6551013641278,3304.823488481367,94.582509,6857.836649999999,16164.900674999999,26821.798423845496,821.640463497337,15689.532757618275,247.71609500000002,17961.00075,42336.644625,77056.53469111561,659.9413616917928,26447.57858612384,90.07858,6531.273,15395.1435,49124.01502781563,654796.512708808,5381820.0141599085,156736.7292,11364415.02,26787549.69,44345317.966068715,28.121582922703336,335.32732547297906,6.530697050000001,473.5172925,1116.14790375,1959.6448016956824,13.198827233835855,528.9515717224767,1.8015716,130.62546,307.90287,982.4803005563125
cruise_ship,2007,0,27.57,21.47,0.2,5.9,12.05,5.13,21.8,37776.5,7555.3,False,SV,424.8,252.9244681119096,3959.3644467465215,229.68112000000005,6775.593040000001,24656.268232000002,35873.83130685843,232.63640917245158,3641.76836813049,205.50416000000004,6062.372720000001,22060.871576,32203.153233302946,16033.946454920066,164057.90669140496,14747.945600000001,435064.3952,1583191.96016,2213096.154106325,537.2507683307413,3843.3917771613533,507.71616000000006,14977.62672,54503.329776,74369.31520149209,968.8887921068323,18246.36668139977,1329.7328000000002,39227.117600000005,142746.81608000002,202518.92195350662,752.827344294353,30757.590055269957,483.5392000000001,14264.406400000002,51907.93312,98166.29611956431,871850.6234058398,6258864.614306378,841358.2080000001,24820067.136000004,90319803.6288,123111944.21051222,38.11347927808868,389.9737126271102,35.05659200000001,1034.169464,3763.3251512,5260.638399105199,15.056546885887059,615.151801105399,9.670784000000001,285.28812800000003,1038.1586624000001,1963.3259223912864
ro_ro_ship,2020,0,25.94,19.75,0.25,5.94,9.56,5.1,18.6,9523.9,1904.8,False,C3,1659.1,69.52309961584146,1589.7985706489135,13.571699999999998,967.3907760000001,3216.4929,5856.777046264755,63.946380395319416,1462.274621131621,12.1431,865.5601680000002,2877.9147000000003,5281.838969526941,907.7929026797622,14038.713345122702,142.85999999999999,10183.060800000001,33857.82,59130.24704780246,143.898753173714,1543.2322121283328,30.000599999999995,2138.4427680000003,7110.142199999999,10965.716533302046,220.62471100597466,5463.786066414793,78.573,5600.683440000001,18621.801000000003,29985.46821742077,237.61673200485225,12350.056016352335,28.572,2036.6121600000004,6771.564,21424.420908357188,235764.2913594267,2513113.9483473683,49715.27999999999,3543705.1584000005,11782521.36,18124820.038106795,10.1253823760435,156.58564884944553,2.0714699999999997,147.65438160000002,490.93839,807.3752728254891,4.752334640097045,247.0011203270467,0.57144,40.732243200000006,135.43128000000002,428.4884181671438
cruise_ship,2003,0,22.299999999999997,16.57,0.22,5.51,10.95,5.5,18.75,17311.2,3462.2,True,SV,1946.0,72.3436103516767,171.07566159288547,115.775968,2899.661744,8720.035408,11978.892391944562,66.54064695448338,157.35301494104974,103.58902400000001,2594.434192,7802.136944,10724.053821895533,12030.718886207324,53455.72741357204,7434.0358400000005,186188.80672,559918.0630399999,819027.3518997793,319.3905540376793,1052.2862500089266,255.925824,6409.778592,19275.867744,27313.248964046605,1001.295645005906,317.7876066740907,670.2819200000001,16787.51536,50484.41552,69261.29605168,311.0084957972889,1540.7883959955911,243.73888000000002,6104.55104,18357.96928,26558.05609179288,523290.7581116092,1724069.9906630043,424105.6512,10621918.8096,31942866.547199998,45236251.75677461,21.998161897857024,69.81697419355022,17.6710688,442.57995040000003,1330.9527728,1883.0189280914074,6.220169915945778,30.815767919911824,4.874777600000001,122.0910208,367.1593856,531.1611218358576
cruise_ship,2013,0,30.439999999999998,23.86,0.25,6.33,9.62,4.78,17.95,10566.8,2113.4,False,SV,167.3,84.40728649216184,1721.894994234548,80.30920000000002,2033.4289440000002,7664.710048000002,11584.750472726711,77.63664853824513,1583.7750749109211,71.85560000000001,1819.3837920000003,6857.898464000002,10410.549579449169,4525.957983609199,61405.57730149172,4438.14,112373.7048,423576.0816000001,606319.461685101,177.7404290256734,1671.4594352167846,177.52560000000003,4494.948192,16943.043264000004,23464.716920242463,348.3645719135965,7935.194618794764,464.9480000000001,11772.483360000002,44374.637120000014,64895.627670708374,276.5185470668693,13376.222639572092,169.07200000000003,4280.90304,16136.231680000004,34238.94790663896,288538.970965835,2721928.681715985,294185.28,7448771.289600001,28077043.123200007,38830467.34548183,12.500264907111122,169.59635635650093,12.257720000000003,310.36547040000005,1169.8767968000002,1674.5966084636123,5.530370941337385,267.52445279144183,3.3814400000000004,85.61806080000001,322.72463360000006,684.7789581327793
cruise_ship,1994,0,17.03,11.55,0.19,5.29,12.22,5.72,21.02,39864.4,7972.9,True,C3,1589.6,211.49958245151421,659.5542970560074,230.257352,6410.849432,13997.223240000001,21509.38390350752,191.14133387329358,596.0677871789586,206.019736,5736.023176000001,12523.831320000001,19253.083353052254,24162.02660204605,104332.04755698147,16723.95504,465630.11664,1016640.4248000002,1627488.5706390277,626.5965324458913,1874.424331108852,508.98993599999994,14171.351375999999,30941.230320000002,48122.592495554745,1849.8028496146364,6357.1498511422415,1333.06888,37115.44408,81036.5556,127692.02126075688,1071.4867672747694,5205.553855380511,484.75232,13496.52512,29467.838400000004,49726.156462655286,1026618.2588951385,3071064.3030885677,843469.0367999999,23483953.7088,51274038.81600001,79699144.1235837,53.083240262070866,229.21434690548963,35.1445432,978.4980712,2136.4182840000003,3432.358485567561,21.429735345495388,104.11107710761023,9.695046399999999,269.9305024,589.3567680000001,994.5231292531057
ro_ro_ship,2009,0,18.66,12.93,0.24,5.49,9.78,5.52,17.85,48688.8,9737.8,False,SV,800.8,388.1571385847732,6400.788691189651,66.60655199999998,4570.874631,10765.283967,22191.710979774423,357.02153923305343,5887.356443233261,59.59533599999999,4089.729933,9632.096181,20025.799432466316,21189.50511436485,242368.47917387052,3680.888399999999,252600.96645,594923.58765,1114763.4267882353,816.9443123729635,7766.305034715236,147.23553599999997,10104.038658,23796.943505999996,42631.4670470882,1546.7089465611116,33142.18994375796,385.6168799999999,26462.95839,62325.32823,123862.80239031908,1210.8288636779912,46165.424604546766,140.22431999999998,9622.89396,22663.75572,79803.12746822476,1338484.8210200425,12672409.053948086,243990.31679999994,16743835.4904,39434934.9528,70433654.63496813,58.52339507776958,669.3986567659281,10.166263199999998,697.6598121000001,1643.1222897,3078.870416843698,24.216577273559825,923.3084920909353,2.804486399999999,192.4578792,453.27511439999995,1596.062549364495
cruise_ship,2023,0,21.3,15.02,0.24,6.04,9.64,5.01,16.6,43862.4,8772.5,True,C3,202.1,292.99868365076657,1130.4150790682659,320.0208,8053.8568000000005,20027.968399999998,29825.259762719033,269.4961154434858,1039.7400727258914,286.3344000000001,7206.082400000001,17919.761199999997,26721.414188169376,6593.088870779281,34463.78554314178,3368.6400000000003,84777.44,210820.71999999997,340023.674413921,868.0488020768032,3183.3846202560944,707.4144,17803.2624,44272.35119999999,66834.46142233288,2562.6045861096454,10735.338100293951,1852.7520000000004,46627.592000000004,115951.396,177729.6826864036,1484.3727288808886,8630.51265186454,673.7280000000001,16955.488,42164.144,69908.24538074543,1422214.6208590015,5215670.063611606,1172286.7200000002,29502549.12,73365610.55999999,110678331.0844706,73.53829894330737,384.4037618273506,48.84528000000001,1229.27288,3056.90044,4792.960660770657,29.687454577617775,172.61025303729082,13.474560000000002,339.10976,843.2828799999999,1398.1649076149083
bulk_carrier,2024,0,26.93,21.49,0.21,5.23,11.02,5.79,18.74,43509.4,8701.9,False,C3,915.6,347.4401625362873,5434.2700655752315,59.0249877,3891.1851135000006,15988.827550499997,25720.747879811515,319.57063078203964,4998.366049619999,52.8118311,3481.586680500001,14305.793071499998,23158.12826350204,4830.718837402926,50952.78351242686,621.31566,40959.84330000001,168303.44789999997,265668.10920982977,745.0454822302204,6593.593540803975,130.4762886,8601.567093000001,35343.72405899999,51414.406463634194,2043.7656619781608,20984.06362503877,341.723613,22527.913815000007,92566.89634499999,138464.3630600169,928.9843918082548,39194.44885571297,124.263132,8191.968660000002,33660.68958,82100.35461952124,1220685.4908360469,10758876.21089321,216217.84967999998,14254025.468400003,58569599.86919999,85019404.88900925,53.881094724878785,568.3195084078382,9.00907707,593.9177278500001,2440.3999945499995,3665.5274026027164,18.579687836165096,783.8889771142594,2.48526264,163.83937320000004,673.2137915999999,1642.0070923904245
oil_tanker,2022,0,19.33,13.36,0.25,5.72,9.57,5.29,16.91,27339.8,5468.0,True,SV,347.8,113.52147334575673,340.2144523030534,62.3352,1961.0653920000002,4580.390496,7057.527013648811,104.41547281000084,312.92452297393146,55.7736,1754.6374560000002,4098.244128,6325.995179783933,4316.368145112043,22655.42905007105,656.16,20642.7936,48214.6368,96485.3875951831,521.643744976873,2092.658808853668,137.7936,4334.986656,10125.073728,17212.15653783054,1417.3149133203722,631.9773107796658,360.88800000000003,11353.53648,26518.05024,40281.76694410004,532.7320041326574,3064.13241590141,131.232,4128.55872,9642.92736,17499.582500034066,854663.1931416597,3428620.5421866826,228343.68,7183692.172800001,16778693.6064,28474013.194528345,35.92843748801643,138.84350009553265,9.51432,299.3205072,699.1122336000001,1182.7189983835492,10.654640082653147,61.282648318028194,2.62464,82.5711744,192.8585472,349.9916500006814
other_ship,2020,0,19.78,12.47,0.32,6.99,7.27,4.33,16.51,16577.7,3315.5,True,C3,1002.5,67.75913617268994,324.44689334841894,34.269008,1981.4919975000003,3534.9363675000004,5942.9034025211095,62.32391134600358,298.4217414755511,30.661744000000002,1772.9138925000004,3162.8378025,5327.159091821555,1837.105991419989,10109.046944352516,360.7264,20857.810500000003,37209.8565,70374.54633577251,194.340993032193,922.0638145479519,75.752544,4380.140205000001,7814.069865,13386.367421580146,622.7861780578119,3127.1989720329543,198.39952000000002,11471.795775000002,20465.421075000002,35885.60152009077,446.14137119050525,2560.707714398642,72.14528,4171.562100000001,7441.971300000001,14692.52776558915,318409.0584093536,1510713.0328129784,125532.7872,7258518.054000001,12949030.062,22162202.99442233,20.49079759660757,112.75475437931654,5.230532800000001,302.43825225000006,539.5429192500001,980.4572562759242,8.922827423810105,51.21415428797284,1.4429056,83.43124200000001,148.839426,293.85055531178295
general_cargo_ship,2012,0,23.35,17.54,0.17,5.64,13.61,5.37,21.0,14251.9,2850.4,True,SV,303.7,70.29988934312777,92.99512315387545,15.651546400000003,1374.519888,4274.659368,5828.125814897003,64.66086078619239,85.5356212966127,14.004015200000003,1229.8335840000002,3824.6952239999996,5218.7293052828045,8102.393663386104,26249.38221123266,864.9538800000001,75960.3096,236231.17559999996,347408.2149546187,272.40794910772183,592.8623908538007,34.5981552,3038.4123839999997,9449.247023999998,13387.527903161521,1153.5275960327472,177.4151793078705,90.61421600000003,7957.746720000001,24748.02792,34127.33163134062,240.73045886332338,887.0758965393525,32.950624000000005,2893.7260800000004,8999.282879999999,13053.765939402674,446314.2707326016,971348.106710591,57334.08576000001,5035083.3792,15658752.211199999,22168832.05360319,19.126529608318847,38.97757727218367,2.3889202400000005,209.7951408,652.4480087999999,922.7361767205025,4.814609177266468,17.74151793078705,0.6590124800000001,57.8745216,179.98565759999997,261.0753187880535
other_ship,2022,0,30.32,23.01,0.2,7.11,11.73,4.26,18.71,19768.3,3953.7,False,C3,1937.5,182.18541207527184,2261.5984279850177,25.540902000000003,2403.4739985,7778.331463500001,12651.13020406029,167.57160896762971,2080.1867893765934,22.852386000000003,2150.4767355000004,6959.559730500001,11380.647250344224,2533.0592053246355,19971.04074593696,268.8516,25299.726300000002,81877.17330000001,129949.85115126161,390.6756697442995,2195.3545621447397,56.458836000000005,5312.942523000001,17194.206393,25149.63798388904,1071.6788945604228,7772.613591925916,147.86838000000003,13914.849465000003,45032.44531500001,67939.45564648636,487.12677025473755,17568.808896782888,53.770320000000005,5059.94526,16375.434660000003,39545.08590703763,640084.5761147251,3575078.4155062563,93560.35680000001,8804304.752400002,28493256.308400005,41606284.409220986,28.253352674774778,222.7539160123738,3.8983482000000005,366.84603135000003,1187.2190128500001,1808.9706610871488,9.74253540509475,351.3761779356577,1.0754064,101.19890520000001,327.50869320000004,790.9017181407526
