type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
bulk_carrier,2014,0,19.74,13.07,0.25,6.42,9.58,4.72,18.83,25189.5,5037.9,FALSE,SV,641.7,184.5413489,3472.152135,40.6810425,2765.353689,5629.777682,,169.7385669,3193.637257,36.3988275,2474.263827,5037.169505,,9665.345894,123822.5949,2248.162875,152822.1775,311119.2929,,379.1004909,3370.450269,89.926515,6112.887102,12444.77172,,818.0755399,16001.09358,235.521825,16009.94241,32593.44974,,663.4300056,26972.77136,85.6443,5821.79724,11852.16354,,621119.757,5488691.537,149021.082,10129927.2,20622764.56,,26.69476485,341.9862144,6.20921175,422.0802999,859.2818567,,13.26860011,539.4554273,1.712886,116.4359448,237.0432708,907.916129
container_ship,2022,0,30.56,23.99,0.27,6.3,8.86,4.81,18.21,36627.8,7325.6,FALSE,C3,546,264.1248225,5797.301805,48.8544264,4208.996736,16027.59233,,242.9383394,5332.277596,43.7118552,3765.944448,14340.47735,,3376.168596,51193.0629,514.25712,44305.2288,168711.4982,,534.4119501,5627.494611,107.9939952,9304.098048,35429.41463,,904.1388612,19924.0441,282.841416,24367.87584,92791.32403,,1002.371243,45035.26633,102.851424,8861.04576,33742.29965,,875582.6714,9164230.173,178961.4778,15418219.62,58711601.39,,37.65726511,570.9995477,7.45672824,642.4258176,2446.316724,,20.04742486,900.7053266,2.05702848,177.2209152,674.845993,1774.876688
other_ship,2018,0,23.79,18.26,0.25,5.28,9.42,5.73,14.96,9623.6,1924.7,FALSE,SV,1318.8,112.3251757,1089.211819,15.5419525,868.886568,3004.899381,,103.3151348,1001.841887,13.9059575,777.424824,2688.594183,,1561.74041,11877.74239,163.5995,9146.1744,31630.5198,,240.8684248,1831.913346,34.355895,1920.696624,6642.409158,,660.7363275,6022.386572,89.979725,5030.39592,17396.78589,,300.3346943,6210.117717,32.7199,1829.23488,6326.10396,,394639.7883,2982655.297,56932.626,3182868.691,11007420.89,,17.41941227,132.4825113,2.37219275,132.6195288,458.6425371,,6.006693886,124.2023543,0.654398,36.5846976,126.5220792,293.970223
other_ship,2011,0,24.94,18.92,0.19,5.83,12.61,5.19,18.25,9419.2,1883.8,TRUE,SV,1975.6,68.44749659,87.38549909,11.5608806,939.008367,3047.347908,,62.95705569,80.37596708,10.3439458,840.165381,2726.574444,,6756.78453,24665.97481,638.89077,51892.56765,168406.0686,,241.4731331,557.0999227,25.5556308,2075.702706,6736.242744,,1129.96816,166.7131938,66.931414,5436.36423,17642.54052,,203.6776464,833.5659691,24.338696,1976.85972,6415.46928,,395630.5448,912754.7361,42349.33104,3439735.913,11162916.55,,17.1207297,36.62638349,1.76455546,143.3223297,465.1215228,,4.073552928,16.67131938,0.48677392,39.5371944,128.3093856,189.0782262
oil_tanker,2011,0,20.91,14.28,0.24,6.39,9.87,4.74,17.39,25551.2,5110.2,TRUE,SV,1624.2,102.7337028,228.7661531,55.9260288,2047.416961,4575.448231,,94.49303148,210.4159269,50.0390784,1831.899386,4093.822102,,15774.99944,64572.95808,3090.64896,113146.7268,252853.718,,472.0727445,1458.429688,123.6259584,4525.869071,10114.14872,,1282.629663,436.4378119,323.782272,11853.46661,26489.43713,,482.1073035,2182.18906,117.739008,4310.351496,9632.522592,,773445.8681,2389497.02,204865.8739,7500011.603,16760589.31,,32.51421349,95.88406474,8.53607808,312.5004835,698.3578879,,9.642146069,43.64378119,2.35478016,86.20702992,192.6504518,334.4981892
oil_tanker,2008,0,27.19,20.5,0.29,6.4,8.05,4.73,17.7,28730.8,5746.2,FALSE,SV,1191.8,216.9286336,4783.661613,75.9877488,2305.835136,7385.87817,,199.5279411,4399.945441,67.9890384,2063.115648,6608.41731,,12144.42929,198213.0014,4879.213344,148058.8877,474251.1246,,411.7458467,4643.544679,167.9729184,5097.109248,16326.67806,,1108.957109,22045.06431,439.929072,13349.57184,42760.3473,,987.6068738,37160.99006,159.974208,4854.38976,15549.2172,,674606.0382,7561893.026,278355.1219,8446638.182,27055637.93,,28.86790568,471.1620525,11.59813008,351.9432576,1127.318247,,19.75213748,743.2198012,3.19948416,97.0877952,310.984344,1174.243562
container_ship,2016,0,27.98,21.7,0.27,6.01,8.85,5.04,13.9,21183.6,4236.7,TRUE,C3,1885.4,207.0388338,930.6296964,28.2545523,2322.18611,8384.598768,,190.4314407,855.9802555,25.2803889,2077.745467,7502.009424,,4260.349906,27140.83737,297.41634,24444.06432,88258.9344,,609.7201392,2652.725538,62.4574314,5133.253507,18534.37622,,1769.97905,8745.515798,163.578987,13444.23538,48542.41392,,922.6329491,6767.002162,59.483268,4888.812864,17651.78688,,998967.9088,4346236.106,103500.8863,8506534.383,30714109.17,,47.51928741,302.7247245,4.31253693,354.4389326,1279.754549,,18.45265898,135.3400432,1.18966536,97.77625728,353.0357376,605.7943625
cruise_ship,2001,0,19.58,12.54,0.27,6.77,8.75,4.47,16.64,19685.5,3937.1,TRUE,SV,1920,67.92253276,178.7479431,161.578584,4051.433384,7504.427568,,62.47420125,164.4098728,144.570312,3624.966712,6714.487824,,13388.21206,58623.33176,10375.04592,260144.6699,481863.2438,,328.491885,1139.553659,357.173712,8955.800112,16588.73462,,637.570708,341.0135639,935.45496,23455.66696,43446.68592,,355.4939705,1705.06782,340.16544,8529.33344,15798.79488,,538202.4151,1867049.262,591887.8656,14841040.19,27489903.09,,22.4115764,74.91964661,24.6619944,618.3766744,1145.412629,,7.109879411,34.10135639,6.8033088,170.5866688,315.9758976,534.577111
oil_tanker,2001,0,27.58,21.01,0.26,6.31,9.12,4.8,14.87,23908.9,4781.8,TRUE,C3,686.9,203.8166935,787.5886707,56.6930208,1891.857007,6299.194249,,187.4677609,724.4131089,50.7253344,1692.714164,5636.12117,,20295.62234,112670.6968,3640.288704,121477.1341,404474.5781,,598.084111,2217.944282,125.3214144,4181.999699,13924.53465,,1751.056732,7479.580572,328.222752,10952.85635,36469.01933,,960.8583214,6013.095643,119.353728,3982.856856,13261.46158,,979903.3938,3633888.762,207675.4867,6930170.929,23074943.14,,48.24369244,267.8237874,8.65314528,288.7571221,961.4559643,,19.21716643,120.2619129,2.38707456,79.65713712,265.2292315,486.7525225
reefer_ship,1997,0,17.36,10.54,0.27,6.55,8.71,4.62,15.75,28849.1,5769.8,TRUE,C3,149.3,189.688567,740.2484732,59.198148,4810.945787,7741.582992,,171.4297744,668.9946094,52.966764,4304.530441,6926.679519,,22606.1241,114578.5022,4299.65496,349426.5887,562283.3962,,554.6799856,2084.628601,130.859064,10634.72227,17112.97293,,1680.968202,7029.999674,342.72612,27852.84403,44819.691,,1027.551095,5651.661882,124.62768,10128.30692,16298.06946,,908789.9016,3415463.817,216852.1632,17623254.04,28358640.85,,49.66496962,251.7254972,9.0355068,734.3022517,1181.610036,,20.55102191,113.0332376,2.4925536,202.5661384,325.9613891,664.6043407
container_ship,1997,0,21.47,14.82,0.23,6.42,10.46,4.72,15.67,43941.1,8788.2,FALSE,C3,216.6,562.1192154,6242.441226,49.9257642,5145.526253,11877.99051,,508.0114834,5641.564531,44.6704206,4603.89191,10627.67572,,39679.00344,297154.1103,3626.187084,373727.6963,862717.2054,,1205.400029,7574.176412,110.3622156,11374.32119,26256.6106,,3306.58362,24104.7615,289.043898,29789.88883,68767.31347,,1502.992554,45023.35004,105.106872,10832.68685,25006.29581,,1974932.217,12358909.59,182885.9573,18848875.12,43510954.71,,87.17356816,652.8385756,7.62024822,785.3697965,1812.956446,,30.05985109,900.4670008,2.10213744,216.653737,500.1259162,1649.408642
bulk_carrier,1992,0,26.72,20.4,0.22,6.1,10.51,4.96,18.08,15412.5,3082.5,TRUE,C3,1856.7,94.65941995,301.2814373,21.904245,1607.677875,5376.4965,,85.54781803,272.2810851,19.598535,1438.448625,4810.5495,,10814.03281,47658.41021,1590.9399,116768.1825,390503.43,,280.4415196,856.2286065,48.41991,3553.81425,11884.887,,827.9035956,2903.917468,126.81405,9307.60875,31127.085,,479.5579958,2377.873595,46.1142,3384.585,11318.94,,459476.5048,1402848.365,80238.708,5889177.9,19694955.6,,23.75810238,104.704083,3.3432795,245.3824125,820.62315,,9.591159917,47.55747191,0.922284,67.6917,226.3788,352.1414158
reefer_ship,1991,0,24.9,19.53,0.25,5.12,9.26,5.91,15.33,42048.9,8409.8,FALSE,SV,1155,433.2541684,4705.787937,79.8931,5481.305805,20908.18406,,391.5505586,4252.824393,71.4833,4904.326246,18707.32258,,30582.64718,260528.0519,5802.762,398115.8953,1518594.421,,929.0637515,7914.526425,176.6058,12116.57073,46218.09107,,2548.553932,26018.88227,462.539,31733.87571,121047.3814,,1158.433605,26829.94853,168.196,11539.59117,44017.22959,,1522181.757,12886146.73,292661.04,20078888.63,76589979.49,,67.18914911,572.3722352,12.19421,836.6203597,3191.249145,,23.16867211,536.5989705,3.36392,230.7918234,880.3445918,1674.267978
general_cargo_ship,1992,0,26.07,20.59,0.29,5.19,8.09,5.83,16.68,5867.2,1173.4,FALSE,SV,1262.2,47.19231427,751.3042781,10.9912378,520.690383,2065.706163,,42.64973857,678.9862192,9.8342654,465.880869,1848.263409,,2998.099965,37929.92472,798.310956,37818.56466,150035.5003,,94.19244265,1053.201619,24.2964204,1150.999794,4566.297834,,225.519471,4101.065842,63.633482,3014.52327,11959.35147,,190.2446235,5012.335794,23.139448,1096.19028,4348.85508,,154325.2739,1717027.31,40262.63952,1907371.087,7567007.839,,6.586734772,83.33089521,1.67760998,79.4737953,315.2919933,,3.804892471,100.2467159,0.46278896,21.9238056,86.9771016,213.4153045
ro_ro_ship,1993,0,17.78,11.53,0.23,6.02,10.24,5.03,18.95,26991.2,5398.2,TRUE,SV,1883.5,87.92352679,210.2511246,35.385201,2778.507522,5321.626533,,79.46029961,190.0130484,31.660443,2486.033046,4761.455319,,17972.60327,74607.39428,2570.08302,201807.3884,386518.1377,,416.36335,1340.392702,78.219918,6141.963996,11763.59549,,915.8700707,401.115023,204.86169,16086.09618,30809.41677,,440.7930822,2005.575115,74.49516,5849.48952,11203.42428,,682171.374,2196104.751,129621.5784,10178111.76,19493958.25,,28.4066653,88.12375506,5.4008991,424.0879902,812.2482603,,8.815861643,40.1115023,1.4899032,116.9897904,224.0684856,391.4755431
other_ship,1999,0,19.4,12.78,0.23,6.39,10.43,4.74,16.75,14757.2,2951.4,FALSE,C3,1636.3,153.2434416,2913.161402,21.9259506,1612.482633,3224.965266,,138.492736,2632.750144,19.6179558,1442.747619,2885.495238,,10817.18411,130602.1524,1592.516412,117117.1597,234234.3193,,328.6129416,2827.832782,48.4678908,3564.435294,7128.870588,,901.4320093,10011.89142,126.939714,9335.42577,18670.85154,,409.7418224,22630.35529,46.159896,3394.70028,6789.40056,,538400.7546,4605052.922,80318.21904,5906778.487,11813556.97,,23.7650257,286.9289712,3.34659246,246.1157703,492.2315406,,8.194836448,452.6071059,0.92319792,67.8940056,135.7880112,665.407157
ro_ro_ship,2023,0,29.68,23.13,0.25,6.3,9.61,4.81,19.02,23305.6,4661.1,FALSE,C3,1519.6,167.2351215,3237.230801,33.2103375,2510.701515,9217.861277,,153.8205396,2977.559881,29.7145125,2246.417145,8247.56009,,2168.878626,28586.36062,349.5825,26428.437,97030.1187,,343.5485707,3142.409952,73.412325,5549.97177,20376.32493,,552.8761704,11125.64627,192.270375,14535.64035,53366.56529,,601.2137564,25147.82845,69.9165,5285.6874,19406.02374,,562871.3491,5117333.749,121654.71,9197096.076,33766481.31,,24.19133852,318.8478684,5.06894625,383.2123365,1406.936721,,12.02427513,502.9565691,1.39833,105.713748,388.1204748,1010.213397
general_cargo_ship,2004,0,19.46,14.68,0.22,4.56,10.65,6.64,16.82,20662.2,4132.4,TRUE,SV,795.4,118.679139,433.5800242,29.3648344,1611.140112,5186.740536,,109.1594219,398.8008778,26.2737992,1441.546416,4640.767848,,16893.17058,120219.9158,1885.531472,103452.1546,333043.3397,,476.5974212,2510.358782,64.9117392,3561.467616,11465.42645,,1916.636362,765.1412191,170.006936,9327.65328,30028.49784,,432.7144104,3390.966766,61.820704,3391.87392,10919.45376,,780859.1165,4112981.844,107568.025,5901860.621,18999849.54,,33.46324774,168.0992072,4.48200104,245.9108592,791.6603976,,8.654288208,67.81933533,1.23641408,67.8374784,218.3890752,363.9365912
cruise_ship,2005,0,23.16,16.49,0.23,6.44,10.07,4.7,16.15,13533,2706.6,TRUE,C3,1595.6,105.8267891,333.4077125,94.622736,2649.436608,6784.038768,,97.33800924,306.6637784,84.662448,2370.548544,6069.929424,,10494.3956,48744.84771,6075.77568,170121.719,435606.6998,,314.6809564,947.5300689,209.166048,5856.649344,14996.29622,,913.0154355,3213.568314,547.81584,15338.84352,39276.01392,,494.2356283,2631.431273,199.20576,5577.76128,14282.18688,,515574.5345,1552437.046,346618.0224,9705304.627,24851005.17,,24.94569446,115.8689003,14.4424176,404.3876928,1035.458549,,9.884712566,52.62862546,3.9841152,111.5552256,285.6437376,463.6964164
oil_tanker,2011,0,19.95,13.86,0.26,5.83,9.19,5.19,15.44,6193.4,1238.7,FALSE,C3,1379.7,63.4963455,792.4246123,14.6860272,452.7956367,1076.457551,,58.40305576,728.8611407,13.1401296,405.1329381,963.1462302,,3565.302822,31822.87719,811.59624,25022.91677,59488.44363,,136.1606126,1110.845377,32.4638496,1000.916671,2379.537745,,373.5079147,3225.815326,85.024368,2621.448423,6232.122666,,169.7763249,5286.670613,30.917952,953.253972,2266.226424,,223086.0909,1811003.531,53797.23648,1658661.911,3943233.978,,9.847026843,87.89175606,2.24155152,69.11091297,164.3014157,,3.395526498,105.7334123,0.61835904,19.06507944,45.32452848,174.1369057
ro_ro_ship,2005,0,19.01,11.99,0.26,6.76,9.15,4.48,14.17,48624.1,9724.8,FALSE,C3,1514,636.5320297,8411.089728,72.060768,5620.739904,9969.330096,,585.4733108,7736.403386,64.475424,5029.083072,8919.926928,,41527.75809,370054.2916,4627.05984,360910.6675,640135.9325,,1364.969754,10205.47493,159.292224,12424.79347,22037.46653,,3744.306057,32478.84994,417.19392,32541.12576,57717.17424,,1701.957299,60664.63797,151.70688,11833.13664,20988.06336,,2236371.891,16652443.12,263969.9712,20589657.75,36519230.25,,98.71352333,879.6372506,10.9987488,857.9024064,1521.634594,,34.03914598,1213.292759,3.0341376,236.6627328,419.7612672,1906.790043
bulk_carrier,1996,0,24.99,17.87,0.24,6.88,9.74,4.4,18.75,11561.8,2312.4,FALSE,SV,1755.5,83.64677388,1401.319737,17.9257248,1360.246176,3533.081274,,75.59521276,1266.433345,16.0388064,1217.062368,3161.177982,,5545.075138,62823.62994,1301.973696,98796.82752,256613.2715,,173.131902,1360.274061,39.6252864,3006.859968,7809.969132,,355.9373462,6457.853047,103.780512,7875.10944,20454.68106,,285.8887645,10885.89307,37.738368,2863.67616,7438.06584,,283659.999,2215171.307,65664.76032,4982796.518,12942234.56,,12.18236205,138.0216112,2.73603168,207.6165216,539.2597734,,5.717775289,217.7178615,0.75476736,57.2735232,148.7613168,430.2252441
container_ship,2019,0,23.39,17.25,0.24,5.9,10.03,5.13,17.46,43046.4,8609.3,FALSE,SV,85.1,367.5666959,5132.322581,51.0359304,4632.492144,13544.15076,,337.6020196,4713.926718,45.6637272,4144.861392,12118.45068,,6725.405124,63954.33601,537.22032,48763.0752,142570.008,,716.0578397,5713.245428,112.8162672,10240.24579,29939.70168,,1698.585866,34373.26539,295.471176,26819.69136,78413.5044,,1233.839612,45144.23718,107.444064,9752.61504,28514.0016,,1172989.776,9320790.477,186952.6714,16969550.17,49614362.78,,57.36374959,545.4928659,7.78969464,707.0645904,2067.265116,,24.67679224,902.8847436,2.14888128,195.0523008,570.280032,1695.04275
reefer_ship,2023,0,18.19,10.74,0.24,7.21,9.81,4.2,17.97,34008.6,6801.7,FALSE,C3,1822.3,268.1810882,4267.728602,62.031504,6242.824716,9299.297843,,246.6692362,3925.397431,55.501872,5585.685272,8320.424386,,3625.145429,37686.16955,652.9632,65713.94438,97887.34572,,564.4338153,4142.723722,137.122272,13799.92832,20556.3426,,796.9477217,14667.2393,359.12976,36142.66941,53838.04015,,836.572022,33153.05994,130.59264,13142.78888,19577.46914,,924770.6151,6746318.984,227231.1936,22868452.64,34064796.31,,40.43431439,420.3457373,9.4679664,952.8521935,1419.366513,,16.73144044,663.0611988,2.6118528,262.8557775,391.5493829,1336.809652
container_ship,2016,0,26.7,20.4,0.26,6.04,9.03,5.01,15.88,44684.5,8936.9,FALSE,SV,317.8,415.4482684,6862.542192,57.3927718,4922.873491,16626.92371,,382.123541,6312.070893,51.3514274,4404.676282,14876.72122,,5665.203661,64344.5435,604.13444,51819.72096,175020.2496,,882.3148823,8326.567013,126.8682324,10882.1414,36754.25242,,1538.89746,35533.07066,332.273942,28500.84653,96261.13728,,1185.591264,49495.8027,120.826888,10363.94419,35004.04992,,1445588.224,13586597.84,210238.7851,18033262.89,60907046.86,,63.18881006,717.6891391,8.75994938,751.3859539,2537.793619,,23.71182528,989.9160539,2.41653776,207.2788838,700.0809984,1923.404299
oil_tanker,2020,0,22.9,17.57,0.24,5.09,9.82,5.95,19.05,15607.6,3121.5,TRUE,SV,125.7,43.42827167,169.2471193,34.161696,996.2048745,3438.766139,,39.88792343,155.4497997,30.565728,891.3412035,3076.790756,,2529.553158,14978.5637,359.5968,10486.3671,36197.5383,,196.8844093,955.1133912,75.515328,2202.137091,7601.483043,,459.7321765,406.657838,197.77824,5767.501905,19908.64607,,289.3849861,1859.00726,71.91936,2097.27342,7239.50766,,322520.5932,1564591.826,125139.6864,3649255.751,12596743.33,,14.87972446,70.19688871,5.2141536,152.052323,524.8643054,,5.787699721,37.18014519,1.4383872,41.9454684,144.7901532,231.1418537
reefer_ship,2018,0,20.31,14.04,0.29,5.98,8.24,5.06,15.27,8972.8,1794.6,TRUE,SV,706.6,36.70061597,138.7358867,19.776492,1366.146428,3207.474223,,33.75671629,127.6073396,17.694756,1222.341541,2869.845358,,1477.674088,9035.599261,208.1736,14380.48872,33762.88656,,173.7963884,853.3643217,43.716456,3019.902631,7090.206178,,382.298083,257.7137214,114.49548,7909.268796,18569.58761,,183.9937298,1210.47354,41.63472,2876.097744,6752.577312,,284748.6962,1398155.51,72444.4128,5004410.075,11749484.52,,11.8573737,56.61892363,3.0185172,208.5170864,489.5618551,,3.679874596,24.20947079,0.8326944,57.52195488,135.0515462,221.2955409
cruise_ship,1998,0,25.96,19.84,0.24,5.88,9.84,5.15,19.32,42749.2,8549.8,TRUE,SV,1899,114.0662812,329.4192465,311.896704,7641.469248,25783.46086,,103.0866392,297.710442,279.065472,6837.104064,23069.41235,,26302.34249,116894.0792,22653.55008,555011.977,1872693.473,,576.17366,2100.113161,689.455872,16891.66886,56995.01875,,775.3524998,628.4627913,1805.71776,44240.08512,149272.6682,,657.4230112,3142.313957,656.62464,16087.30368,54280.97024,,944005.2236,3440833.782,1142526.874,27991908.4,94448888.22,,39.30982953,138.0713708,47.6052864,1166.329517,3935.370342,,13.14846022,62.84627913,13.1324928,321.7460736,1085.619405,1496.492711
general_cargo_ship,2024,0,21.91,16.07,0.26,5.58,9.16,5.43,17.39,44964.3,8992.9,FALSE,C3,902.2,354.6446764,6184.894292,75.5223742,4290.422661,12356.10971,,326.1972425,5688.779776,67.5726506,3838.799223,11055.46658,,4708.776452,57990.78369,794.97236,45162.3438,130064.3127,,746.7921261,7504.352665,166.9441956,9484.092198,27313.50567,,1091.561357,23882.54793,437.234798,24839.28909,71535.37199,,1161.817122,44608.29515,158.994472,9032.46876,26012.86254,,1212321.995,12244977.02,276650.3813,15716495.64,45262380.82,,52.52096812,646.8202796,11.52709922,654.8539851,1885.932534,,23.23634244,892.1659029,3.17988944,180.6493752,520.2572508,1619.488761
other_ship,1995,0,27.23,20.78,0.23,6.22,10.3,4.87,15.41,6551,1310.2,FALSE,C3,1624.5,84.13579446,1041.373338,9.7334758,696.777462,2327.819238,,76.03716184,941.1341935,8.7088994,623.432466,2082.785634,,5938.997256,49571.69104,706.957716,50608.04724,169073.1868,,180.4195379,1263.535385,21.5161044,1540.244916,5145.705684,,494.916438,4021.192198,56.351702,4033.97478,13476.84822,,224.9620173,7510.862279,20.491528,1466.89992,4900.67208,,295600.0907,2061731.696,35655.25872,2552405.861,8527169.419,,13.047797,108.907503,1.48563578,106.3502442,355.2987258,,4.499240345,150.2172456,0.40983056,29.3379984,98.0134416,282.4777565
other_ship,1997,0,16.64,11.04,0.25,5.35,9.39,5.66,17.82,17396,3479.2,TRUE,SV,1726.1,55.92455665,211.9115259,28.09454,1591.47306,3284.086464,,50.54144424,191.513625,25.13722,1423.94958,2938.393152,,11926.83911,71643.15364,2040.5508,115591.2012,238528.3853,,270.4664017,1303.467617,62.10372,3517.99308,7259.559552,,524.9489047,393.6437013,162.6526,9213.7914,19013.13216,,292.6987832,1908.575521,59.1464,3350.4696,6913.86624,,443133.2318,2135606.544,102914.736,5829817.104,12030127.26,,18.45274938,86.48232832,4.288114,242.909046,501.2553024,,5.853975665,38.17151043,1.182928,67.009392,138.2773248,250.4951309
other_ship,1990,0,26.81,19.13,0.26,7.42,8.96,4.08,14.75,22346.5,4469.3,FALSE,SV,208.2,243.5411959,4783.953837,37.5331814,2835.368613,7310.05412,,220.0987279,4323.466302,33.5823202,2536.908759,6540.574739,,17191.14324,214473.0696,2726.094228,205937.2993,530940.7729,,522.246094,4643.828344,82.9680852,6267.656934,16159.067,,1432.59527,22046.411,217.297366,16415.29197,42321.36596,,651.1796683,37163.26015,79.017224,5969.19708,15389.58762,,855650.0841,7562354.967,137489.9698,10386402.92,26777882.46,,37.76842076,471.1908348,5.72874874,432.7667883,1115.745102,,13.02359337,743.265203,1.58034448,119.3839416,307.7917524,1185.044835
